id,name,full_name,description,html_url,stargazers_count,forks_count,created_at,pushed_at,language,size,open_issues_count,topics,contributor_count,commit_count_estimate,age_days,days_since_push,quality_score,discovery_query,discovery_order,layer_1,layer_2,category,selected,notes
70908208,rasa,RasaHQ/rasa,"💬   Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management, connect to Slack, Facebook, and more - Create chatbots and voice assistants",https://github.com/RasaHQ/rasa,20557,4835,2016-10-14T12:27:49Z,2025-08-22T15:28:26Z,Python,1610976,141,"['bot', 'bot-framework', 'botkit', 'bots', 'chatbot', 'chatbots', 'chatbots-framework', 'conversation-driven-development', 'conversational-agents', 'conversational-ai', 'conversational-bots', 'machine-learning', 'machine-learning-library', 'mitie', 'natural-language-processing', 'nlp', 'nlu', 'rasa', 'spacy', 'wit']",30,30,3235,1,18.95,chatbot language:Python stars:>=100 pushed:>=2022-11-01,27,,,,,
570384908,peft,huggingface/peft,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.,https://github.com/huggingface/peft,19382,2005,2022-11-25T03:51:09Z,2025-08-21T15:58:14Z,Python,21733,51,"['adapter', 'diffusion', 'fine-tuning', 'llm', 'lora', 'parameter-efficient-learning', 'peft', 'python', 'pytorch', 'transformers']",30,30,1002,1,18.95,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
460914281,taipy,Avaiga/taipy,Turns Data and AI algorithms into production-ready web applications in no time.,https://github.com/Avaiga/taipy,18565,1917,2022-02-18T15:55:45Z,2025-08-22T15:38:34Z,Python,158057,172,"['automation', 'data-engineering', 'data-integration', 'data-ops', 'data-visualization', 'datascience', 'developer-tools', 'hacktoberfest', 'hacktoberfest2023', 'job-scheduler', 'mlops', 'orchestration', 'pipeline', 'pipelines', 'python', 'scenario', 'scenario-analysis', 'taipy-core', 'taipy-gui', 'workflow']",30,30,1282,1,18.95,workflow language:Python stars:>=100 pushed:>=2022-11-01,20,,,,,
691347156,MaxKB,1Panel-dev/MaxKB,🔥 MaxKB is an open-source platform for building enterprise-grade agents.  MaxKB 是强大易用的开源企业级智能体平台。,https://github.com/1Panel-dev/MaxKB,17815,2326,2023-09-14T02:05:12Z,2025-08-22T09:56:43Z,Python,56449,124,"['agent', 'agentic-ai', 'chatbot', 'deepseek-r1', 'knowledgebase', 'langchain', 'llama3', 'llm', 'maxkb', 'mcp-server', 'ollama', 'pgvector', 'qwen3', 'rag']",30,30,709,1,18.95,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
840056306,graphiti,getzep/graphiti,Build Real-Time Knowledge Graphs for AI Agents,https://github.com/getzep/graphiti,17193,1518,2024-08-08T22:08:30Z,2025-08-21T22:39:24Z,Python,9811,123,"['agents', 'graph', 'llms', 'rag']",30,30,379,1,18.95,rag language:Python stars:>=100 pushed:>=2022-11-01,13,,,,,
336274588,PaddleNLP,PaddlePaddle/PaddleNLP,Easy-to-use and powerful LLM and SLM library with awesome model zoo.,https://github.com/PaddlePaddle/PaddleNLP,12742,3065,2021-02-05T13:07:42Z,2025-08-22T07:20:15Z,Python,116587,591,"['bert', 'compression', 'distributed-training', 'document-intelligence', 'embedding', 'ernie', 'information-extraction', 'llama', 'llm', 'neural-search', 'nlp', 'paddlenlp', 'pretrained-models', 'question-answering', 'search-engine', 'semantic-analysis', 'sentiment-analysis', 'transformers', 'uie']",30,30,1660,1,18.95,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
642608852,gorilla,ShishirPatil/gorilla,Gorilla: Training and Evaluating LLMs for Function Calls (Tool Calls),https://github.com/ShishirPatil/gorilla,12348,1209,2023-05-19T00:46:45Z,2025-08-21T21:08:34Z,Python,378926,189,"['api', 'api-documentation', 'chatgpt', 'claude-api', 'gpt-4-api', 'llm', 'openai-api', 'openai-functions']",30,30,827,1,18.95,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
818331198,pydantic-ai,pydantic/pydantic-ai,Agent Framework / shim to use Pydantic with LLMs,https://github.com/pydantic/pydantic-ai,11780,1152,2024-06-21T15:55:04Z,2025-08-22T11:06:06Z,Python,32278,306,"['agent-framework', 'llms', 'pydantic', 'python']",30,30,427,1,18.95,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
173333035,segmentation_models.pytorch,qubvel-org/segmentation_models.pytorch,Semantic segmentation models with 500+ pretrained convolutional and transformer-based backbones.,https://github.com/qubvel-org/segmentation_models.pytorch,10820,1775,2019-03-01T16:21:21Z,2025-08-22T02:00:13Z,Python,19019,69,"['computer-vision', 'deeplab-v3-plus', 'deeplabv3', 'dpt', 'fpn', 'image-processing', 'image-segmentation', 'imagenet', 'models', 'pretrained-weights', 'pspnet', 'pytorch', 'segformer', 'segmentation', 'segmentation-models', 'semantic-segmentation', 'transformers', 'unet', 'unet-pytorch', 'unetplusplus']",30,30,2366,1,18.95,transformers language:Python stars:>=100 pushed:>=2022-11-01,4,,,,,
221654678,haystack,deepset-ai/haystack,"AI orchestration framework to build customizable, production-ready LLM applications. Connect components (models, vector DBs, file converters) to pipelines or agents that can interact with your data. With advanced retrieval methods, it's best suited for building RAG, question answering, semantic search or conversational agent chatbots.",https://github.com/deepset-ai/haystack,21981,2317,2019-11-14T09:05:28Z,2025-08-21T14:00:33Z,Python,51550,116,"['agent', 'agents', 'ai', 'gemini', 'generative-ai', 'gpt-4', 'information-retrieval', 'large-language-models', 'llm', 'machine-learning', 'nlp', 'orchestration', 'python', 'pytorch', 'question-answering', 'rag', 'retrieval-augmented-generation', 'semantic-search', 'summarization', 'transformers']",30,30,2109,2,18.9,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
250213286,datasets,huggingface/datasets,"🤗 The largest hub of ready-to-use datasets for AI models with fast, easy-to-use and efficient data manipulation tools",https://github.com/huggingface/datasets,20544,2909,2020-03-26T09:23:22Z,2025-08-20T16:35:55Z,Python,89334,961,"['ai', 'artificial-intelligence', 'computer-vision', 'dataset-hub', 'datasets', 'deep-learning', 'llm', 'machine-learning', 'natural-language-processing', 'nlp', 'numpy', 'pandas', 'pytorch', 'speech', 'tensorflow']",30,30,1976,2,18.9,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
703411624,letta,letta-ai/letta,"Letta (formerly MemGPT) is the stateful agents framework with memory, reasoning, and context management.",https://github.com/letta-ai/letta,18020,1878,2023-10-11T07:38:37Z,2025-08-20T21:34:29Z,Python,46646,73,"['ai', 'ai-agents', 'llm', 'llm-agent']",30,30,682,2,18.9,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
627480054,DB-GPT,eosphoros-ai/DB-GPT,AI Native Data App Development framework with AWEL(Agentic Workflow Expression Language) and Agents,https://github.com/eosphoros-ai/DB-GPT,17193,2391,2023-04-13T14:52:43Z,2025-08-21T10:09:29Z,Python,400383,447,"['agents', 'bgi', 'database', 'deepseek', 'gpt', 'gpt-4', 'hacktoberfest', 'llm', 'private', 'rag', 'security', 'vicuna']",30,30,863,2,18.9,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
823430322,CosyVoice,FunAudioLLM/CosyVoice,"Multi-lingual large voice generation model, providing inference, training and deployment full-stack ability.",https://github.com/FunAudioLLM/CosyVoice,15936,1708,2024-07-03T02:59:22Z,2025-08-21T04:51:00Z,Python,1948,839,"['audio-generation', 'cantonese', 'chatbot', 'chatgpt', 'chinese', 'cosyvoice', 'cross-lingual', 'english', 'fine-grained', 'fine-tuning', 'gpt-4o', 'japanese', 'korean', 'multi-lingual', 'natural-language-generation', 'python', 'text-to-speech', 'tts', 'voice-cloning']",30,30,416,2,18.9,"""fine-tuning"" language:Python stars:>=100 pushed:>=2022-11-01",8,,,,,
636372163,litgpt,Lightning-AI/litgpt,"20+ high-performance LLMs with recipes to pretrain, finetune and deploy at scale.",https://github.com/Lightning-AI/litgpt,12659,1301,2023-05-04T17:46:11Z,2025-08-21T09:32:41Z,Python,5744,231,"['ai', 'artificial-intelligence', 'deep-learning', 'large-language-models', 'llm', 'llm-inference', 'llms']",30,30,841,2,18.9,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
660489378,promptflow,microsoft/promptflow,"Build high-quality LLM apps - from prototyping, testing to production deployment and monitoring.",https://github.com/microsoft/promptflow,10691,1013,2023-06-30T06:03:06Z,2025-08-21T04:55:45Z,Python,170347,70,"['ai', 'ai-application-development', 'ai-applications', 'chatgpt', 'gpt', 'llm', 'prompt', 'prompt-engineering']",30,30,785,2,18.9,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
547806116,text-generation-inference,huggingface/text-generation-inference,Large Language Model Text Generation Inference,https://github.com/huggingface/text-generation-inference,10442,1228,2022-10-08T10:26:28Z,2025-08-21T08:04:30Z,Python,13729,308,"['bloom', 'deep-learning', 'falcon', 'gpt', 'inference', 'nlp', 'pytorch', 'starcoder', 'transformer']",30,30,1050,2,18.9,inference language:Python stars:>=100 pushed:>=2022-11-01,10,,,,,
416849738,xformers,facebookresearch/xformers,"Hackable and optimized Transformers building blocks, supporting a composable construction.",https://github.com/facebookresearch/xformers,9877,711,2021-10-13T18:08:50Z,2025-08-23T06:47:00Z,Python,43550,344,[],30,30,1409,0,18.88,transformers language:Python stars:>=100 pushed:>=2022-11-01,4,,,,,
323048702,OpenBB,OpenBB-finance/OpenBB,"Financial data platform for analysts, quants and AI agents.",https://github.com/OpenBB-finance/OpenBB,51070,4789,2020-12-20T10:46:38Z,2025-08-20T03:18:48Z,Python,2362983,58,"['ai', 'crypto', 'derivatives', 'economics', 'equity', 'finance', 'fixed-income', 'machine-learning', 'openbb', 'options', 'python', 'quantitative-finance', 'stocks']",30,30,1707,3,18.85,agent language:Python stars:>=100 pushed:>=2022-11-01,19,,,,,
680120071,autogen,microsoft/autogen,A programming framework for agentic AI 🤖 PyPi: autogen-agentchat Discord: https://aka.ms/autogen-discord Office Hour: https://aka.ms/autogen-officehour,https://github.com/microsoft/autogen,49023,7482,2023-08-18T11:43:45Z,2025-08-20T06:43:11Z,Python,147659,472,"['agentic', 'agentic-agi', 'agents', 'ai', 'autogen', 'autogen-ecosystem', 'chatgpt', 'framework', 'llm-agent', 'llm-framework']",30,30,736,3,18.85,autogen language:Python stars:>=100 pushed:>=2022-11-01,17,,,,,
639835356,gpt-researcher,assafelovic/gpt-researcher,LLM based autonomous agent that conducts deep local and web research on any topic and generates a long report with citations.,https://github.com/assafelovic/gpt-researcher,23150,3052,2023-05-12T10:33:54Z,2025-08-20T06:15:15Z,Python,38982,141,"['agent', 'ai', 'automation', 'deepresearch', 'llms', 'mcp', 'mcp-server', 'python', 'research', 'search', 'webscraping']",30,30,834,3,18.85,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
290909192,lm-evaluation-harness,EleutherAI/lm-evaluation-harness,A framework for few-shot evaluation of language models.,https://github.com/EleutherAI/lm-evaluation-harness,9899,2655,2020-08-28T00:09:15Z,2025-08-22T09:19:58Z,Python,32195,627,"['evaluation-framework', 'language-model', 'transformer']",30,30,1821,1,18.85,evaluation language:Python stars:>=100 pushed:>=2022-11-01,21,,,,,
287463830,qlib,microsoft/qlib,"Qlib is an AI-oriented Quant investment platform that aims to use AI tech to empower Quant Research, from exploring ideas to implementing productions. Qlib supports diverse ML modeling paradigms, including supervised learning, market dynamics modeling, and RL, and is now equipped with https://github.com/microsoft/RD-Agent to automate R&D process.",https://github.com/microsoft/qlib,28731,4440,2020-08-14T06:46:00Z,2025-08-19T09:46:10Z,Python,17882,292,"['algorithmic-trading', 'auto-quant', 'deep-learning', 'finance', 'fintech', 'investment', 'machine-learning', 'paper', 'platform', 'python', 'quant', 'quant-dataset', 'quant-models', 'quantitative-finance', 'quantitative-trading', 'research', 'research-paper', 'stock-data']",30,30,1835,4,18.8,agent language:Python stars:>=100 pushed:>=2022-11-01,19,,,,,
778431525,graphrag,microsoft/graphrag,A modular graph-based Retrieval-Augmented Generation (RAG) system,https://github.com/microsoft/graphrag,27440,2844,2024-03-27T17:57:52Z,2025-08-19T13:09:39Z,Python,216019,161,"['gpt', 'gpt-4', 'gpt4', 'graphrag', 'llm', 'llms', 'rag']",30,30,513,4,18.8,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
780737106,SWE-agent,SWE-agent/SWE-agent,"SWE-agent takes a GitHub issue and tries to automatically fix it, using your LM of choice. It can also be employed for offensive cybersecurity or competitive coding challenges. [NeurIPS 2024] ",https://github.com/SWE-agent/SWE-agent,17099,1786,2024-04-02T04:09:47Z,2025-08-18T21:14:32Z,Python,60688,56,"['agent', 'agent-based-model', 'ai', 'cybersecurity', 'developer-tools', 'llm', 'lms']",30,30,508,4,18.8,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
163346054,ludwig,ludwig-ai/ludwig,"Low-code framework for building custom LLMs, neural networks, and other AI models",https://github.com/ludwig-ai/ludwig,11572,1220,2018-12-27T23:58:12Z,2025-08-18T20:39:53Z,Python,33366,57,"['computer-vision', 'data-centric', 'data-science', 'deep', 'deep-learning', 'deeplearning', 'fine-tuning', 'learning', 'llama', 'llama2', 'llm', 'llm-training', 'machine-learning', 'machinelearning', 'mistral', 'ml', 'natural-language', 'natural-language-processing', 'neural-network', 'pytorch']",30,30,2430,4,18.8,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
673596675,FlagEmbedding,FlagOpen/FlagEmbedding,Retrieval and Retrieval-augmented LLMs,https://github.com/FlagOpen/FlagEmbedding,10395,771,2023-08-02T02:08:11Z,2025-08-19T14:58:41Z,Python,51795,865,"['embeddings', 'information-retrieval', 'llm', 'retrieval-augmented-generation', 'sentence-embeddings', 'text-semantic-similarity']",30,30,752,4,18.8,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
534011733,Gymnasium,Farama-Foundation/Gymnasium,"An API standard for single-agent reinforcement learning environments, with popular reference environments and related utilities (formerly Gym)",https://github.com/Farama-Foundation/Gymnasium,9959,1094,2022-09-08T01:58:05Z,2025-08-18T21:53:21Z,Python,356948,75,"['api', 'gym', 'reinforcement-learning']",30,30,1080,4,18.76,agent language:Python stars:>=100 pushed:>=2022-11-01,19,,,,,
422274596,ColossalAI,hpcaitech/ColossalAI,"Making large AI models cheaper, faster and more accessible",https://github.com/hpcaitech/ColossalAI,41108,4526,2021-10-28T16:19:44Z,2025-08-18T09:10:00Z,Python,66376,475,"['ai', 'big-model', 'data-parallelism', 'deep-learning', 'distributed-computing', 'foundation-models', 'heterogeneous-training', 'hpc', 'inference', 'large-scale', 'model-parallelism', 'pipeline-parallelism']",30,30,1394,5,18.75,inference language:Python stars:>=100 pushed:>=2022-11-01,10,,,,,
162672577,PaddleFormers,PaddlePaddle/PaddleFormers,PaddleFormers is an easy-to-use library of pre-trained large language model zoo based on PaddlePaddle.,https://github.com/PaddlePaddle/PaddleFormers,12910,2089,2018-12-21T06:00:48Z,2025-08-21T13:01:52Z,Python,1095,17,"['model', 'transformers']",18,30,2437,2,18.7,transformers language:Python stars:>=100 pushed:>=2022-11-01,4,,,,,
749647889,MiniCPM-o,OpenBMB/MiniCPM-o,"MiniCPM-V 4.0: A GPT-4V Level MLLM for Single Image, Multi Image and Video on Your Phone",https://github.com/OpenBMB/MiniCPM-o,20121,1470,2024-01-29T05:30:33Z,2025-08-20T09:41:42Z,Python,375578,72,"['minicpm', 'minicpm-v', 'multi-modal']",28,30,572,3,18.65,gpt language:Python stars:>=100 pushed:>=2022-11-01,28,,,,,
600368121,faster-whisper,SYSTRAN/faster-whisper,Faster Whisper transcription with CTranslate2,https://github.com/SYSTRAN/faster-whisper,17732,1455,2023-02-11T09:17:27Z,2025-08-16T11:30:50Z,Python,38420,271,"['deep-learning', 'inference', 'openai', 'quantization', 'speech-recognition', 'speech-to-text', 'transformer', 'whisper']",30,30,924,7,18.65,inference language:Python stars:>=100 pushed:>=2022-11-01,10,,,,,
138224079,modin,modin-project/modin,Modin: Scale your Pandas workflows by changing a single line of code,https://github.com/modin-project/modin,10261,666,2018-06-21T21:35:05Z,2025-08-15T21:29:53Z,Python,53672,699,"['analytics', 'data-science', 'dataframe', 'datascience', 'distributed', 'modin', 'pandas', 'python', 'sql']",30,30,2619,7,18.65,workflow language:Python stars:>=100 pushed:>=2022-11-01,20,,,,,
644715009,localGPT,PromtEngineer/localGPT,Chat with your documents on your local device using GPT models. No data leaves your device and 100% private. ,https://github.com/PromtEngineer/localGPT,21802,2418,2023-05-24T05:32:40Z,2025-07-26T03:41:48Z,Python,4592,12,[],30,30,822,28,18.6,gpt language:Python stars:>=100 pushed:>=2022-11-01,28,,,,,
608660982,ChuanhuChatGPT,GaiZhenbiao/ChuanhuChatGPT,"GUI for ChatGPT API and many LLMs. Supports agents, file-based QA, GPT finetuning and query with web search. All with a neat UI.",https://github.com/GaiZhenbiao/ChuanhuChatGPT,15437,2278,2023-03-02T13:37:13Z,2025-08-15T02:25:50Z,Python,3205,124,"['chatbot', 'chatglm', 'chatgpt-api', 'claude', 'dalle3', 'ernie', 'gemini', 'gemma', 'inspurai', 'llama', 'midjourney', 'minimax', 'moss', 'ollama', 'qwen', 'spark', 'stablelm']",30,30,905,8,18.6,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
638629097,aider,Aider-AI/aider,aider is AI pair programming in your terminal,https://github.com/Aider-AI/aider,36900,3419,2023-05-09T18:57:49Z,2025-08-13T17:30:01Z,Python,139764,1184,"['anthropic', 'chatgpt', 'claude-3', 'cli', 'command-line', 'gemini', 'gpt-3', 'gpt-35-turbo', 'gpt-4', 'gpt-4o', 'llama', 'openai', 'sonnet']",30,30,836,9,18.55,openai language:Python stars:>=100 pushed:>=2022-11-01,24,,,,,
286301447,txtai,neuml/txtai,"💡 All-in-one open-source AI framework for semantic search, LLM orchestration and language model workflows",https://github.com/neuml/txtai,11457,731,2020-08-09T19:14:59Z,2025-08-19T22:17:13Z,Python,55789,11,"['ai', 'artificial-intelligence', 'embeddings', 'information-retrieval', 'language-model', 'large-language-models', 'llm', 'machine-learning', 'nlp', 'python', 'rag', 'retrieval-augmented-generation', 'search', 'search-engine', 'semantic-search', 'sentence-embeddings', 'transformers', 'txtai', 'vector-database', 'vector-search']",17,30,1839,3,18.55,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
151636194,server,triton-inference-server/server,The Triton Inference Server provides an optimized cloud and edge inferencing solution. ,https://github.com/triton-inference-server/server,9678,1633,2018-10-04T21:10:30Z,2025-08-19T23:14:34Z,Python,38489,823,"['cloud', 'datacenter', 'deep-learning', 'edge', 'gpu', 'inference', 'machine-learning']",30,30,2514,3,18.53,inference language:Python stars:>=100 pushed:>=2022-11-01,10,,,,,
259710503,speechbrain,speechbrain/speechbrain,A PyTorch-based Speech Toolkit,https://github.com/speechbrain/speechbrain,10326,1544,2020-04-28T17:48:45Z,2025-08-13T08:47:20Z,Python,103088,175,"['asr', 'audio', 'audio-processing', 'deep-learning', 'huggingface', 'language-model', 'pytorch', 'speaker-diarization', 'speaker-recognition', 'speaker-verification', 'speech-enhancement', 'speech-processing', 'speech-recognition', 'speech-separation', 'speech-to-text', 'speech-toolkit', 'speechrecognition', 'spoken-language-understanding', 'transformers', 'voice-recognition']",30,30,1942,10,18.5,transformers language:Python stars:>=100 pushed:>=2022-11-01,4,,,,,
673412924,ms-swift,modelscope/ms-swift,"Use PEFT or Full-parameter to CPT/SFT/DPO/GRPO 500+ LLMs (Qwen3, Qwen3-MoE, Llama4, GLM4.5, InternLM3, DeepSeek-R1, ...) and 200+ MLLMs (Qwen2.5-VL, Qwen2.5-Omni, Qwen2-Audio, InternVL3, Ovis2.5, Llava, GLM4v, Phi4, ...) (AAAI 2025).",https://github.com/modelscope/ms-swift,9440,830,2023-08-01T15:06:39Z,2025-08-23T12:48:31Z,Python,69339,658,"['deepseek-r1', 'deploy', 'embedding', 'grpo', 'internvl', 'liger', 'llama', 'llama4', 'llm', 'lora', 'megatron', 'multimodal', 'omni', 'open-r1', 'peft', 'qwen2-vl', 'qwen3', 'qwen3-moe', 'rft', 'sft']",30,30,753,0,18.44,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
797371964,oumi,oumi-ai/oumi,"Easily fine-tune, evaluate and deploy gpt-oss, Qwen3, DeepSeek-R1, or any open source LLM / VLM!",https://github.com/oumi-ai/oumi,8427,640,2024-05-07T17:45:15Z,2025-08-23T02:02:37Z,Python,12339,39,"['dpo', 'evaluation', 'fine-tuning', 'gpt-oss', 'gpt-oss-120b', 'gpt-oss-20b', 'inference', 'llama', 'llms', 'sft', 'vlms']",30,30,472,0,18.43,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
209120637,metaflow,Netflix/metaflow,"Build, Manage and Deploy AI/ML Systems",https://github.com/Netflix/metaflow,9418,873,2019-09-17T17:48:25Z,2025-08-22T20:15:31Z,Python,46097,357,"['agents', 'ai', 'aws', 'azure', 'data-science', 'datascience', 'gcp', 'generative-ai', 'high-performance-computing', 'kubernetes', 'llm', 'llmops', 'machine-learning', 'ml', 'ml-infrastructure', 'ml-platform', 'mlops', 'model-management', 'python']",30,30,2166,0,18.42,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
230369286,pdm,pdm-project/pdm,A modern Python package and dependency manager supporting the latest PEP standards,https://github.com/pdm-project/pdm,8455,449,2019-12-27T03:50:57Z,2025-08-22T10:27:46Z,Python,13689,44,"['hacktoberfest', 'package-manager', 'packaging', 'pep582', 'pep621', 'python', 'workflow']",30,30,2066,1,18.41,workflow language:Python stars:>=100 pushed:>=2022-11-01,20,,,,,
683892956,ChatDev,OpenBMB/ChatDev,Create Customized Software using Natural Language Idea (through LLM-powered Multi-Agent Collaboration),https://github.com/OpenBMB/ChatDev,27323,3440,2023-08-28T02:18:13Z,2025-07-22T15:23:31Z,Python,243300,46,[],30,30,726,32,18.4,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
168799526,pytorch-image-models,huggingface/pytorch-image-models,"The largest collection of PyTorch image encoders / backbones. Including train, eval, inference, export scripts, and pretrained weights -- ResNet, ResNeXT, EfficientNet, NFNet, Vision Transformer (ViT), MobileNetV4, MobileNet-V3 & V2, RegNet, DPN, CSPNet, Swin Transformer, MaxViT, CoAtNet, ConvNeXt, and more",https://github.com/huggingface/pytorch-image-models,35097,4997,2019-02-02T05:51:12Z,2025-08-08T19:23:26Z,Python,28667,78,"['augmix', 'convnext', 'distributed-training', 'efficientnet', 'image-classification', 'imagenet', 'maxvit', 'mixnet', 'mobile-deep-learning', 'mobilenet-v2', 'mobilenetv3', 'nfnets', 'normalization-free-training', 'optimizer', 'pretrained-models', 'pretrained-weights', 'pytorch', 'randaugment', 'resnet', 'vision-transformer-models']",30,30,2394,14,18.3,transformers language:Python stars:>=100 pushed:>=2022-11-01,4,,,,,
522158088,chatgpt-on-wechat,zhayujie/chatgpt-on-wechat,基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择ChatGPT/Claude/DeepSeek/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。,https://github.com/zhayujie/chatgpt-on-wechat,38574,9385,2022-08-07T08:33:41Z,2025-08-08T02:47:49Z,Python,4459,344,"['ai', 'ai-agent', 'chatgpt', 'claude-4', 'deepseek', 'dingtalk', 'feishu-bot', 'gemini', 'gpt-4', 'kimi', 'linkai', 'llm', 'mcp', 'multi-agent', 'openai', 'python3', 'qwen', 'rag', 'wechat', 'wechat-bot']",30,30,1112,15,18.25,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
