id,name,full_name,description,html_url,stargazers_count,forks_count,created_at,pushed_at,language,size,open_issues_count,topics,contributor_count,commit_count_estimate,age_days,days_since_push,quality_score,discovery_query,discovery_order,layer_1,layer_2,category,selected,notes
615882673,FastChat,lm-sys/FastChat,"An open platform for training, serving, and evaluating large language models. Release repo for Vicuna and Chatbot Arena.",https://github.com/lm-sys/FastChat,39018,4740,2023-03-19T00:18:02Z,2025-06-02T15:22:03Z,Python,35345,954,[],30,30,888,82,14.9,serving language:Python stars:>=100 pushed:>=2022-11-01,11,,,,,
681002458,mergekit,arcee-ai/mergekit,Tools for merging pretrained large language models.,https://github.com/arcee-ai/mergekit,6205,600,2023-08-21T03:50:04Z,2025-08-17T15:02:39Z,Python,933,240,"['llama', 'llm', 'model-merging']",30,30,733,6,14.9,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
612350395,marvin,PrefectHQ/marvin,an ambient intelligence library,https://github.com/PrefectHQ/marvin,5877,383,2023-03-10T18:44:40Z,2025-08-22T17:43:18Z,Python,65946,57,"['agents', 'ai', 'ambient-ai', 'chatbots', 'gpt', 'llm', 'nli', 'python', 'structured-outputs']",30,30,896,0,14.88,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
278003645,mmpose,open-mmlab/mmpose,OpenMMLab Pose Estimation Toolbox and Benchmark.,https://github.com/open-mmlab/mmpose,6791,1381,2020-07-08T06:02:55Z,2025-08-04T07:30:50Z,Python,56136,311,"['animal-pose-estimation', 'benchmark', 'cpm', 'crowdpose', 'face-keypoint', 'freihand', 'hand-pose-estimation', 'higher-hrnet', 'hourglass', 'hrnet', 'human-pose', 'mmpose', 'mpii', 'mspn', 'ochuman', 'pose-estimation', 'pytorch', 'rsn', 'rtmpose', 'udp']",30,30,1872,19,14.84,benchmark language:Python stars:>=100 pushed:>=2022-11-01,22,,,,,
334412452,sahi,obss/sahi,Framework agnostic sliced/tiled inference + interactive ui + error analysis plots,https://github.com/obss/sahi,4770,689,2021-01-30T12:54:53Z,2025-08-23T16:55:13Z,Python,180430,11,"['coco', 'computer-vision', 'deep-learning', 'explainable-ai', 'fiftyone', 'huggingface', 'instance-segmentation', 'large-image', 'machine-learning', 'merge', 'mmdetection', 'object-detection', 'oriented-object-detection', 'python', 'pytorch', 'remote-sensing', 'satellite', 'small-object-detection', 'tiling', 'yolo11']",30,30,1666,-1,14.82,inference language:Python stars:>=100 pushed:>=2022-11-01,10,,,,,
654124617,opencompass,open-compass/opencompass,"OpenCompass is an LLM evaluation platform, supporting a wide range of models (Llama3, Mistral, InternLM2,GPT-4,LLaMa2, Qwen,GLM, Claude, etc) over 100+ datasets.",https://github.com/open-compass/opencompass,5906,649,2023-06-15T12:42:58Z,2025-08-21T07:45:30Z,Python,6648,392,"['benchmark', 'chatgpt', 'evaluation', 'large-language-model', 'llama2', 'llama3', 'llm', 'openai']",30,30,800,2,14.81,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
323651234,gpt-neox,EleutherAI/gpt-neox,"An implementation of model parallel autoregressive transformers on GPUs, based on the Megatron and DeepSpeed libraries",https://github.com/EleutherAI/gpt-neox,7287,1073,2020-12-22T14:37:54Z,2025-07-23T11:30:29Z,Python,119321,85,"['deepspeed-library', 'gpt-3', 'language-model', 'transformers']",30,30,1705,31,14.74,transformers language:Python stars:>=100 pushed:>=2022-11-01,4,,,,,
756637341,vision-agent,landing-ai/vision-agent,Vision agent,https://github.com/landing-ai/vision-agent,5013,563,2024-02-13T02:06:20Z,2025-08-19T16:12:02Z,Python,16800,7,[],28,30,557,3,14.66,agent language:Python stars:>=100 pushed:>=2022-11-01,19,,,,,
832647441,agent-squad,awslabs/agent-squad,Flexible and powerful framework for managing multiple AI agents and handling complex conversations,https://github.com/awslabs/agent-squad,6404,560,2024-07-23T12:48:30Z,2025-08-20T14:58:29Z,Python,66534,72,"['agentic-ai', 'agents', 'ai-agents', 'ai-agents-framework', 'anthropic', 'anthropic-claude', 'aws', 'aws-bedrock', 'aws-cdk', 'aws-lambda', 'chatbot', 'framework', 'generative-ai', 'machine-learning', 'openai', 'openaiapi', 'orchestrator', 'python', 'serverless', 'typescript']",24,30,396,3,14.65,agent language:Python stars:>=100 pushed:>=2022-11-01,19,,,,,
466864356,giskard-oss,Giskard-AI/giskard-oss,🐢 Open-Source Evaluation & Testing library for LLM Agents,https://github.com/Giskard-AI/giskard-oss,4824,351,2022-03-06T21:45:37Z,2025-08-18T08:27:55Z,Python,184179,32,"['agent-evaluation', 'ai-red-team', 'ai-security', 'ai-testing', 'fairness-ai', 'llm', 'llm-eval', 'llm-evaluation', 'llm-security', 'llmops', 'ml-testing', 'ml-validation', 'mlops', 'rag-evaluation', 'red-team-tools', 'responsible-ai', 'trustworthy-ai']",30,30,1265,5,14.57,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
838970603,Liger-Kernel,linkedin/Liger-Kernel,Efficient Triton Kernels for LLM Training,https://github.com/linkedin/Liger-Kernel,5557,387,2024-08-06T17:47:52Z,2025-08-23T03:39:49Z,Python,18392,93,"['finetuning', 'gemma2', 'llama', 'llama3', 'llm-training', 'llms', 'mistral', 'phi3', 'triton', 'triton-kernels']",30,30,381,0,14.56,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
770153867,MoneyPrinterTurbo,harry0703/MoneyPrinterTurbo,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.,https://github.com/harry0703/MoneyPrinterTurbo,39374,5705,2024-03-11T02:57:34Z,2025-06-11T06:34:54Z,Python,531961,190,"['ai', 'automation', 'chatgpt', 'moviepy', 'python', 'shortvideo', 'tiktok']",22,30,530,73,14.55,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
618613272,h2ogpt,h2oai/h2ogpt,"Private chat with local GPT with document, images, video, etc. 100% private, Apache 2.0. Supports oLLaMa, Mixtral, llama.cpp, and more. Demo: https://gpt.h2o.ai/ https://gpt-docs.h2o.ai/",https://github.com/h2oai/h2ogpt,11894,1308,2023-03-24T21:31:25Z,2025-05-25T19:02:29Z,Python,54964,327,"['ai', 'chatgpt', 'embeddings', 'generative', 'gpt', 'gpt4all', 'llama2', 'llm', 'mixtral', 'pdf', 'private', 'privategpt', 'vectorstore']",30,30,882,89,14.55,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
618276831,GPTCache,zilliztech/GPTCache,Semantic cache for LLMs. Fully integrated with LangChain and llama_index. ,https://github.com/zilliztech/GPTCache,7694,555,2023-03-24T05:51:16Z,2025-07-11T09:04:36Z,Python,23248,83,"['aigc', 'autogpt', 'babyagi', 'chatbot', 'chatgpt', 'chatgpt-api', 'dolly', 'gpt', 'langchain', 'llama', 'llama-index', 'llm', 'memcache', 'milvus', 'openai', 'redis', 'semantic-search', 'similarity-search', 'vector-search']",30,30,883,43,14.54,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
591961298,lora-scripts,Akegarasu/lora-scripts,"SD-Trainer. LoRA & Dreambooth training scripts & GUI use kohya-ss's trainer, for diffusion model.",https://github.com/Akegarasu/lora-scripts,5613,650,2023-01-22T13:50:45Z,2025-08-23T10:28:51Z,Python,2043,110,"['dreambooth', 'finetune', 'lora', 'stable-diffusion']",29,30,944,0,14.51,lora language:Python stars:>=100 pushed:>=2022-11-01,5,,,,,
362500938,argilla,argilla-io/argilla,Argilla is a collaboration tool for AI engineers and domain experts to build high-quality datasets,https://github.com/argilla-io/argilla,4640,448,2021-04-28T14:37:42Z,2025-08-18T21:26:35Z,Python,809700,32,"['active-learning', 'ai', 'annotation-tool', 'developer-tools', 'gpt-4', 'human-in-the-loop', 'langchain', 'llm', 'machine-learning', 'mlops', 'natural-language-processing', 'nlp', 'rlhf', 'text-annotation', 'text-labeling', 'weak-supervision', 'weakly-supervised-learning']",30,30,1578,4,14.44,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
721995615,InternVL,OpenGVLab/InternVL,[CVPR 2024 Oral] InternVL Family: A Pioneering Open-Source Alternative to GPT-4o.  接近GPT-4o表现的开源多模态对话模型,https://github.com/OpenGVLab/InternVL,8793,681,2023-11-22T08:08:08Z,2025-07-16T05:26:58Z,Python,40179,253,"['gpt', 'gpt-4o', 'gpt-4v', 'image-classification', 'image-text-retrieval', 'llm', 'multi-modal', 'semantic-segmentation', 'video-classification', 'vision-language-model', 'vit-22b', 'vit-6b']",15,30,640,38,14.39,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
132129752,presidio,microsoft/presidio,"An open-source framework for detecting, redacting, masking, and anonymizing sensitive data (PII) across text, images, and structured data. Supports NLP, pattern matching, and customizable pipelines.",https://github.com/microsoft/presidio,5377,716,2018-05-04T11:08:58Z,2025-08-22T16:08:32Z,Python,245600,61,"['anonymization', 'data-anonymization', 'data-masking', 'data-obfuscation', 'data-privacy', 'data-redaction', 'de-identification', 'guardrails', 'image-redactor', 'named-entity-recognition', 'nlp', 'personally-identifiable-information', 'phi', 'pii', 'pii-detection', 'privacy', 'python', 'sensitive-data', 'spacy', 'transformers']",30,30,2668,0,14.38,transformers language:Python stars:>=100 pushed:>=2022-11-01,4,,,,,
604360463,OLMo,allenai/OLMo,"Modeling, training, eval, and inference code for OLMo",https://github.com/allenai/OLMo,5914,647,2023-02-20T22:29:43Z,2025-08-11T20:02:09Z,Python,521749,72,[],30,30,914,11,14.36,inference language:Python stars:>=100 pushed:>=2022-11-01,10,,,,,
338791379,opal,permitio/opal,"Policy and data administration, distribution, and real-time updates on top of Policy Agents (OPA, Cedar, ...)",https://github.com/permitio/opal,5347,227,2021-02-14T11:37:31Z,2025-08-22T22:58:37Z,Python,6994,73,"['authorization', 'cedar', 'hacktoberfest', 'microservices', 'opa', 'opal', 'open-policy-agent', 'openfga', 'policy', 'policy-as-code', 'pubsub', 'realtime', 'websocket']",30,30,1651,0,14.35,agent language:Python stars:>=100 pushed:>=2022-11-01,19,,,,,
672002598,Verba,weaviate/Verba,Retrieval Augmented Generation (RAG) chatbot powered by Weaviate,https://github.com/weaviate/Verba,7267,804,2023-07-28T16:53:42Z,2025-07-14T11:24:41Z,Python,48209,53,[],30,30,756,40,14.27,rag language:Python stars:>=100 pushed:>=2022-11-01,13,,,,,
576380523,PaLM-rlhf-pytorch,lucidrains/PaLM-rlhf-pytorch,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,https://github.com/lucidrains/PaLM-rlhf-pytorch,7854,678,2022-12-09T17:53:46Z,2025-08-02T23:19:57Z,Python,35964,18,"['artificial-intelligence', 'attention-mechanisms', 'deep-learning', 'human-feedback', 'reinforcement-learning', 'transformers']",4,30,987,20,14.25,transformers language:Python stars:>=100 pushed:>=2022-11-01,4,,,,,
809673506,atomic-agents,BrainBlend-AI/atomic-agents,"Building AI agents, atomically",https://github.com/BrainBlend-AI/atomic-agents,4777,389,2024-06-03T08:24:07Z,2025-08-22T17:02:01Z,Python,11282,16,"['ai', 'artificial-intelligence', 'large-language-model', 'large-language-models', 'llms', 'openai', 'openai-api']",24,30,446,0,14.18,agent language:Python stars:>=100 pushed:>=2022-11-01,19,,,,,
689849471,TaskWeaver,microsoft/TaskWeaver,A code-first agent framework for seamlessly planning and executing data analytics tasks. ,https://github.com/microsoft/TaskWeaver,5867,760,2023-09-11T03:17:38Z,2025-08-22T22:56:26Z,Python,31966,59,"['agent', 'ai-agents', 'code-interpreter', 'copilot', 'data-analysis', 'llm', 'openai']",23,30,712,0,14.17,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
705996574,gpt-fast,meta-pytorch/gpt-fast,Simple and efficient pytorch-native transformer text generation in <1000 LOC of python.,https://github.com/meta-pytorch/gpt-fast,6057,563,2023-10-17T05:30:32Z,2025-08-22T23:37:14Z,Python,265,119,[],21,30,676,0,14.16,transformers language:Python stars:>=100 pushed:>=2022-11-01,4,,,,,
639195966,swarms,kyegomez/swarms,The Enterprise-Grade Production-Ready Multi-Agent Orchestration Framework. Website: https://swarms.ai,https://github.com/kyegomez/swarms,5142,615,2023-05-11T01:09:00Z,2025-08-23T02:34:48Z,Python,134850,54,"['agents', 'ai', 'artificial-intelligence', 'attention-mechanism', 'chatgpt', 'gpt4', 'gpt4all', 'huggingface', 'langchain', 'langchain-python', 'machine-learning', 'multi-modal-imaging', 'multi-modality', 'multimodal', 'prompt-engineering', 'prompt-toolkit', 'prompting', 'swarms', 'transformer-models', 'tree-of-thoughts']",30,30,835,0,14.14,langchain language:Python stars:>=100 pushed:>=2022-11-01,2,,,,,
306980630,x-transformers,lucidrains/x-transformers,A concise but complete full-attention transformer with a set of promising experimental features from various papers,https://github.com/lucidrains/x-transformers,5532,473,2020-10-24T22:13:25Z,2025-08-18T20:26:49Z,Python,39325,70,"['artificial-intelligence', 'attention-mechanism', 'deep-learning', 'transformers']",28,30,1763,4,14.13,transformers language:Python stars:>=100 pushed:>=2022-11-01,4,,,,,
5888353,luigi,spotify/luigi,"Luigi is a Python module that helps you build complex pipelines of batch jobs. It handles dependency resolution, workflow management, visualization etc. It also comes with Hadoop support built in. ",https://github.com/spotify/luigi,18444,2431,2012-09-20T15:06:38Z,2025-05-16T23:46:59Z,Python,11410,147,"['hadoop', 'luigi', 'orchestration-framework', 'python', 'scheduling']",30,30,4720,98,14.1,workflow language:Python stars:>=100 pushed:>=2022-11-01,20,,,,,
743359402,AIOS,agiresearch/AIOS,AIOS: AI Agent Operating System,https://github.com/agiresearch/AIOS,4529,583,2024-01-15T03:52:41Z,2025-08-13T17:58:13Z,Python,23066,49,[],30,30,586,9,14.08,agent language:Python stars:>=100 pushed:>=2022-11-01,19,,,,,
639097338,garak,NVIDIA/garak,the LLM vulnerability scanner,https://github.com/NVIDIA/garak,5030,533,2023-05-10T18:52:16Z,2025-08-22T21:22:50Z,Python,5677,332,"['ai', 'llm-evaluation', 'llm-security', 'security-scanners', 'vulnerability-assessment']",30,30,835,0,14.03,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
761150311,unstract,Zipstack/unstract,No-code LLM Platform to launch APIs and ETL Pipelines to structure unstructured documents,https://github.com/Zipstack/unstract,5706,538,2024-02-21T10:34:33Z,2025-08-23T14:06:31Z,Python,38876,53,"['etl-pipeline', 'llm-platform', 'unstructured-data']",23,30,549,0,14.01,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
629494390,NeMo-Guardrails,NVIDIA/NeMo-Guardrails,NeMo Guardrails is an open-source toolkit for easily adding programmable guardrails to LLM-based conversational systems.,https://github.com/NVIDIA/NeMo-Guardrails,5009,530,2023-04-18T12:32:47Z,2025-08-22T20:22:16Z,Python,47314,165,[],30,30,858,0,14.01,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
673277958,data-juicer,modelscope/data-juicer,Data processing for and with foundation models!  🍎 🍋 🌽 ➡️ ➡️🍸 🍹 🍷,https://github.com/modelscope/data-juicer,5045,263,2023-08-01T09:16:41Z,2025-08-22T10:05:34Z,Python,413247,67,"['data', 'data-analysis', 'data-pipeline', 'data-processing', 'data-science', 'data-visualization', 'foundation-models', 'instruction-tuning', 'large-language-models', 'llm', 'llms', 'multi-modal', 'pre-training', 'synthetic-data']",30,30,753,1,14.0,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
48904888,Red-DiscordBot,Cog-Creators/Red-DiscordBot,A multi-function Discord bot,https://github.com/Cog-Creators/Red-DiscordBot,5239,2387,2016-01-02T09:27:12Z,2025-08-17T17:06:39Z,Python,83992,293,"['bot', 'chatbot', 'discord', 'discord-bot', 'fun', 'hacktoberfest', 'moderation', 'modular', 'music', 'python', 'trivia']",30,30,3521,5,13.99,chatbot language:Python stars:>=100 pushed:>=2022-11-01,27,,,,,
807305060,LMCache,LMCache/LMCache,Supercharge Your LLM with the Fastest KV Cache Layer,https://github.com/LMCache/LMCache,4948,536,2024-05-28T21:06:04Z,2025-08-23T09:07:44Z,Python,25392,287,"['amd', 'cuda', 'fast', 'inference', 'kv-cache', 'llm', 'pytorch', 'rocm', 'speed', 'vllm']",30,30,451,0,13.95,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
314197645,zenml,zenml-io/zenml,ZenML 🙏: MLOps for Reliable AI: from Classical AI to Agents. https://zenml.io.,https://github.com/zenml-io/zenml,4829,536,2020-11-19T09:25:46Z,2025-08-23T17:56:53Z,Python,719715,82,"['ai', 'automl', 'data-science', 'deep-learning', 'devops-tools', 'hacktoberfest', 'llm', 'llmops', 'machine-learning', 'metadata-tracking', 'ml', 'mlops', 'pipelines', 'production-ready', 'pytorch', 'tensorflow', 'workflow', 'zenml']",30,30,1738,-1,13.88,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
520096046,marqo,marqo-ai/marqo,Unified embedding generation and search engine. Also available on cloud - cloud.marqo.ai,https://github.com/marqo-ai/marqo,4921,212,2022-08-01T12:12:51Z,2025-08-22T03:47:52Z,Python,84253,159,"['chatgpt', 'clip', 'deep-learning', 'gpt', 'hacktoberfest', 'hnsw', 'information-retrieval', 'knn', 'large-language-models', 'machine-learning', 'machinelearning', 'multi-modal', 'natural-language-processing', 'search-engine', 'semantic-search', 'tensor-search', 'transformers', 'vector-search', 'vision-language', 'visual-search']",30,30,1118,1,13.87,transformers language:Python stars:>=100 pushed:>=2022-11-01,4,,,,,
629142696,h2o-llmstudio,h2oai/h2o-llmstudio,H2O LLM Studio - a framework and no-code GUI for fine-tuning LLMs. Documentation: https://docs.h2o.ai/h2o-llmstudio/,https://github.com/h2oai/h2o-llmstudio,4370,452,2023-04-17T17:56:33Z,2025-08-13T12:37:48Z,Python,57155,41,"['ai', 'chatbot', 'chatgpt', 'fine-tuning', 'finetuning', 'generative', 'generative-ai', 'gpt', 'llama', 'llama2', 'llm', 'llm-training']",30,30,858,10,13.87,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
423775360,anomalib,open-edge-platform/anomalib,"An anomaly detection library comprising state-of-the-art algorithms and features such as experiment management, hyper-parameter optimization, and edge inference.",https://github.com/open-edge-platform/anomalib,4881,798,2021-11-02T09:11:38Z,2025-08-21T11:59:20Z,Python,64477,108,"['anomaly-detection', 'anomaly-localization', 'anomaly-segmentation', 'geti', 'neural-network-compression', 'openvino', 'unsupervised-learning']",30,30,1390,2,13.78,inference language:Python stars:>=100 pushed:>=2022-11-01,10,,,,,
679017521,agentops,AgentOps-AI/agentops,"Python SDK for AI agent monitoring, LLM cost tracking, benchmarking, and more. Integrates with most LLMs and agent frameworks including CrewAI, Agno, OpenAI Agents SDK, Langchain, Autogen, AG2, and CamelAI",https://github.com/AgentOps-AI/agentops,4810,463,2023-08-15T23:26:23Z,2025-08-21T17:55:51Z,Python,177198,89,"['agent', 'agentops', 'agents-sdk', 'ai', 'anthropic', 'autogen', 'cost-estimation', 'crewai', 'evals', 'evaluation-metrics', 'groq', 'langchain', 'llm', 'mistral', 'ollama', 'openai', 'openai-agents']",30,30,738,1,13.76,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
594609262,guardrails,guardrails-ai/guardrails,Adding guardrails to large language models.,https://github.com/guardrails-ai/guardrails,5519,432,2023-01-29T04:11:35Z,2025-07-18T05:08:35Z,Python,42389,32,"['ai', 'foundation-model', 'gpt-3', 'llm', 'openai']",30,30,937,36,13.72,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
514321895,AITemplate,facebookincubator/AITemplate,AITemplate is a Python framework which renders neural network into high performance CUDA/HIP C++ code. Specialized for FP16 TensorCore (NVIDIA GPU) and MatrixCore (AMD GPU) inference.,https://github.com/facebookincubator/AITemplate,4670,383,2022-07-15T15:40:58Z,2025-08-22T17:22:05Z,Python,5447,157,[],30,30,1135,0,13.67,inference language:Python stars:>=100 pushed:>=2022-11-01,10,,,,,
195914972,causalml,uber/causalml,Uplift modeling and causal inference with machine learning algorithms,https://github.com/uber/causalml,5545,832,2019-07-09T02:08:58Z,2025-07-16T01:55:23Z,Python,116349,43,"['causal-inference', 'incubation', 'machine-learning', 'uplift-modeling']",30,30,2237,38,13.64,inference language:Python stars:>=100 pushed:>=2022-11-01,10,,,,,
253849484,argos-translate,argosopentech/argos-translate,Open-source offline translation library written in Python,https://github.com/argosopentech/argos-translate,4764,350,2020-04-07T16:22:23Z,2025-08-19T12:10:48Z,Python,3861,133,"['language-models', 'linux', 'machine-translation', 'nlp', 'open-source', 'python', 'transformers', 'translation']",30,30,1963,4,13.56,transformers language:Python stars:>=100 pushed:>=2022-11-01,4,,,,,
837911756,Jobs_Applier_AI_Agent_AIHawk,feder-cr/Jobs_Applier_AI_Agent_AIHawk,"AIHawk aims to easy job hunt process by automating the job application process. Utilizing artificial intelligence, it enables users to apply for multiple jobs in a tailored way.",https://github.com/feder-cr/Jobs_Applier_AI_Agent_AIHawk,28592,4320,2024-08-04T12:15:06Z,2025-05-28T13:24:12Z,Python,152,11,"['agent', 'application-resume', 'artificial-intelligence', 'automate', 'automation', 'bot', 'chatgpt', 'chrome', 'gpt', 'human-resources', 'job', 'jobs', 'jobsearch', 'jobseeker', 'opeai', 'python', 'resume', 'scraper', 'scraping', 'selenium']",9,30,384,87,13.55,agent language:Python stars:>=100 pushed:>=2022-11-01,19,,,,,
774497032,PraisonAI,MervinPraison/PraisonAI,"PraisonAI is a production-ready Multi AI Agents framework, designed to create AI Agents to automate and solve problems ranging from simple tasks to complex challenges. It provides a low-code solution to streamline the building and management of multi-agent LLM systems, emphasising simplicity, customisation, and effective human-agent collaboration.",https://github.com/MervinPraison/PraisonAI,5301,727,2024-03-19T16:45:25Z,2025-08-20T04:34:59Z,Python,29698,56,"['agents', 'ai', 'ai-agent-framework', 'ai-agent-sdk', 'ai-agents', 'ai-agents-framework', 'ai-agents-sdk', 'ai-framwork', 'aiagent', 'aiagentframework', 'aiagents', 'aiagentsframework', 'framework', 'multi-agent', 'multi-agent-collaboration', 'multi-agent-system', 'multi-agent-systems', 'multi-agents', 'multi-ai-agent', 'multi-ai-agents']",24,30,521,3,13.55,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
788791942,AdalFlow,SylphAI-Inc/AdalFlow,AdalFlow: The library to build & auto-optimize LLM applications.,https://github.com/SylphAI-Inc/AdalFlow,3584,325,2024-04-19T05:05:13Z,2025-08-19T22:33:53Z,Python,118771,43,"['agent', 'ai', 'auto-prompting', 'bm25', 'chatbot', 'faiss', 'framework', 'generative-ai', 'information-retrieval', 'llm', 'machine-learning', 'nlp', 'optimizer', 'python', 'question-answering', 'rag', 'reranker', 'retriever', 'summarization', 'trainer']",30,30,491,3,13.43,rag language:Python stars:>=100 pushed:>=2022-11-01,13,,,,,
730728120,LitServe,Lightning-AI/LitServe,"The easiest way to deploy agents, MCP servers, models, RAG, pipelines and more. No MLOps. No YAML.",https://github.com/Lightning-AI/LitServe,3513,234,2023-12-12T14:45:03Z,2025-08-21T09:10:20Z,Python,1424,21,"['ai', 'api', 'artificial-intelligence', 'deep-learning', 'developer-tools', 'fastapi', 'rest-api', 'serving', 'web']",30,30,620,2,13.41,serving language:Python stars:>=100 pushed:>=2022-11-01,11,,,,,
178075572,kserve,kserve/kserve,"Standardized Distributed Generative and Predictive AI Inference Platform for Scalable, Multi-Framework Deployment on Kubernetes",https://github.com/kserve/kserve,4470,1236,2019-03-27T21:14:14Z,2025-08-21T12:03:48Z,Python,450885,510,"['artificial-intelligence', 'genai', 'hacktoberfest', 'istio', 'k8s', 'knative', 'kserve', 'kubeflow', 'kubernetes', 'llm-inference', 'machine-learning', 'mlops', 'model-interpretability', 'model-serving', 'pytorch', 'service-mesh', 'sklearn', 'tensorflow', 'xgboost']",30,30,2340,2,13.37,inference language:Python stars:>=100 pushed:>=2022-11-01,10,,,,,
823429665,SenseVoice,FunAudioLLM/SenseVoice,Multilingual Voice Understanding Model,https://github.com/FunAudioLLM/SenseVoice,6464,583,2024-07-03T02:56:46Z,2025-08-15T08:03:35Z,Python,6818,147,"['ai', 'aigc', 'asr', 'audio-event-classification', 'cross-lingual', 'gpt-4o', 'llm', 'multilingual', 'python', 'pytorch', 'speech-emotion-recognition', 'speech-recognition', 'speech-to-text']",13,30,416,8,13.36,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
838253246,BitNet,microsoft/BitNet,Official inference framework for 1-bit LLMs,https://github.com/microsoft/BitNet,21108,1600,2024-08-05T09:07:38Z,2025-06-03T06:14:20Z,Python,3029,149,[],14,30,383,81,13.35,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
764418725,LLM4Decompile,albertan017/LLM4Decompile,Reverse Engineering: Decompiling Binary Code with Large Language Models,https://github.com/albertan017/LLM4Decompile,5893,405,2024-02-28T03:16:44Z,2025-08-22T06:54:09Z,Python,26199,35,"['binary', 'decompile', 'large-language-models', 'reverse-engineering']",4,30,542,1,13.24,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
664913876,xtuner,InternLM/xtuner,"An efficient, flexible and full-featured toolkit for fine-tuning LLM (InternLM2, Llama3, Phi3, Qwen, Mistral, ...)",https://github.com/InternLM/xtuner,4706,354,2023-07-11T03:18:13Z,2025-08-13T03:07:58Z,Python,2242,252,"['agent', 'baichuan', 'chatbot', 'chatglm2', 'chatglm3', 'conversational-ai', 'internlm', 'large-language-models', 'llama2', 'llama3', 'llava', 'llm', 'llm-training', 'mixtral', 'msagent', 'peft', 'phi3', 'qwen', 'supervised-finetuning']",30,30,774,10,13.21,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
84977146,octodns,octodns/octodns,Tools for managing DNS across multiple providers,https://github.com/octodns/octodns,3420,421,2017-03-14T17:18:47Z,2025-08-18T00:47:24Z,Python,5655,15,"['dns', 'infrastructure-as-code', 'workflow']",30,30,3083,5,13.17,workflow language:Python stars:>=100 pushed:>=2022-11-01,20,,,,,
838093526,agent-service-toolkit,JoshuaC215/agent-service-toolkit,"Full toolkit for running an AI agent service built with LangGraph, FastAPI and Streamlit",https://github.com/JoshuaC215/agent-service-toolkit,3477,555,2024-08-04T23:13:44Z,2025-08-20T00:29:38Z,Python,1169,12,"['agents', 'langgraph', 'streamlit']",28,30,383,3,13.13,agent language:Python stars:>=100 pushed:>=2022-11-01,19,,,,,
629177820,AGiXT,Josh-XT/AGiXT,"AGiXT is a dynamic AI Agent Automation Platform that seamlessly orchestrates instruction management and complex task execution across diverse AI providers. Combining adaptive memory, smart features, and a versatile plugin system, AGiXT delivers efficient and comprehensive AI solutions.",https://github.com/Josh-XT/AGiXT,3067,426,2023-04-17T19:35:00Z,2025-08-22T20:45:51Z,Python,176152,8,"['agent-llm', 'agi', 'agixt', 'ai', 'artificial', 'automation', 'chromadb', 'intelligence', 'llama', 'llamacpp', 'llm', 'llmops', 'openai', 'python']",30,30,858,0,13.07,agent language:Python stars:>=100 pushed:>=2022-11-01,19,,,,,
634046345,llm-foundry,mosaicml/llm-foundry,LLM training code for Databricks foundation models,https://github.com/mosaicml/llm-foundry,4302,577,2023-04-28T22:33:27Z,2025-08-18T00:32:15Z,Python,81001,57,"['deep-learning', 'llm', 'neural-networks', 'nlp', 'pytorch']",30,30,847,5,13.05,llm language:Python stars:>=100 pushed:>=2022-11-01,1,,,,,
